Bird, MEX, 223c0c95-7218-4965-a47e-d00f626d7e21, 82, 11218, No update data, 9g3qrkcptejy
Bird, MEX, a69d8b2f-c5af-4d25-b949-39b3a446b513, 96, 14195, No update data, 9g3qrm10yz2f
Bird, MEX, 298fb3c6-3220-494f-8f0b-50ec96755572, 49, 6346, No update data, 9g3qrmv81y0t
Bird, MEX, 65f2aea8-1f00-4a2b-a347-d758b6d2989e, 94, 13861, No update data, 9g3qrm10sv3k
Bird, MEX, c3062cc0-7172-44de-ab72-7965acad3cda, 94, 13861, No update data, 9g3qrm10u2nj
Bird, MEX, 65cff338-d0cf-40d3-8193-b1358655873e, 78, 11189, No update data, 9g3qrme60x0e
Bird, MEX, 196ee2c2-040b-4015-bf78-6e6c14694510, 81, 11060, No update data, 9g3qrme4nctb
Bird, MEX, 5192723f-1b81-4b98-8a61-9298bb8d959a, 94, 13861, No update data, 9g3qrkbg2g7v
Bird, MEX, 334d37ea-4ca1-4106-95ba-3dae5b1e6380, 83, 11376, No update data, 9g3qrme4r9uh
Bird, MEX, 24f9a7f5-3fb5-40fd-99b1-3794890729c8, 47, 6012, No update data, 9g3qrme4rekn
Bird, MEX, c515cd4c-3b42-482f-9608-91de3ab9141a, 93, 13694, No update data, 9g3qrkbg2wbe
Bird, MEX, 1713acb8-1b9b-48f2-ab51-5b483bc9cbc5, 92, 13527, No update data, 9g3qrme4nnc1
Bird, MEX, e2503d73-25e8-4b93-97ac-f374457a3573, 87, 12008, No update data, 9g3qrme4rhh4
Bird, MEX, b7a40648-bc19-4de0-a1f3-b36538e42a09, 93, 13694, No update data, 9g3qrm11eckg
Bird, MEX, ce573c9a-6184-48e8-b42a-bb85a4263d41, 92, 13527, No update data, 9g3qrme4qs4d
Bird, MEX, 98361164-9cfe-47ba-8089-8a52c3847494, 75, 10688, No update data, 9g3qrme4x2rj
Bird, MEX, c778c986-3179-4aab-9f5d-15c22d28399e, 67, 8848, No update data, 9g3qrk0mje2f
Bird, MEX, b7451d23-c5f9-4c3d-a4b6-7c83d4ff0c72, 92, 13527, No update data, 9g3qrme4qquk
Bird, MEX, d4018744-7e45-4fbf-a0dd-89a5f67d44d3, 92, 13527, No update data, 9g3qrm1147cz
Bird, MEX, c081c6ad-731f-463b-845f-192688c37f9d, 94, 13861, No update data, 9g3qrkbeqbts
Bird, MEX, 788d274b-9dbb-4cfe-868f-90283ffca87b, 94, 13861, No update data, 9g3qrkbem98f
Bird, MEX, 5cdf9df3-5b4a-4651-84d2-aa80352b311b, 98, 13746, No update data, 9g3qrkbdkh6g
Bird, MEX, 014577b2-8154-47f6-8b34-261776c6174b, 99, 13904, No update data, 9g3qrkbdedxf
Bird, MEX, 21498960-6c2d-49e6-8acf-de435e204c2b, 99, 13904, No update data, 9g3qrkbdgvky
Bird, MEX, 90e0402b-053e-4e91-b640-7f2bd4bcafa8, 83, 11376, No update data, 9g3qrme4d4ee
Bird, MEX, ac8e6830-badf-4f49-8d1f-5923722f5372, 39, 4676, No update data, 9g3qrkbv85v6
Bird, MEX, 75955305-ed9e-4c4f-b558-f90ba2a261cf, 91, 13360, No update data, 9g3qrme4dw00
Bird, MEX, 0820912d-7d79-4f1b-b7d8-f42d23101d0b, 90, 13193, No update data, 9g3qrme4dj7s
Bird, MEX, 13fb8fac-637d-4c95-a4e8-24378595f191, 88, 12859, No update data, 9g3qrme4gkhx
Bird, MEX, fa81d126-c04a-40e3-99cd-e99375d99453, 80, 8142, No update data, 9g3qrm39mzhj
Bird, MEX, 4a49815d-1475-470e-ab85-c427708fa91d, 62, 8517, No update data, 9g3qrm394t81
Bird, MEX, c1981f4e-5d83-4497-b5dc-0b97db9fa46a, 94, 13861, No update data, 9g3qrm0fxr0z
Bird, MEX, 5d7cbba4-5897-430c-900b-50fae75798e2, 60, 8183, No update data, 9g3qrmet9vww
Bird, MEX, c1932831-95e3-475f-b78e-461fddbc630e, 96, 14195, No update data, 9g3qrm0fzmrn
Bird, MEX, 34c3f5cc-ab13-43a1-8827-13ab9000c7ea, 87, 12692, No update data, 9g3qrmet8d8g
Bird, MEX, 594143cd-887f-4217-b06a-8d6b8ecc1405, 94, 13861, No update data, 9g3qrm0fw7u6
Bird, MEX, d17a1ce0-59eb-42a7-b08d-9c261243cfa0, 96, 13430, No update data, 9g3qrm32q1ch
Bird, MEX, 8a6f524f-3df5-4551-a73f-27de0c30ae59, 98, 14529, No update data, 9g3qrm0gqcm8
Bird, MEX, 909ccd79-f0df-4b4c-a0f9-e7af9682228b, 74, 10521, No update data, 9g3qrmemzqp5
Bird, MEX, 704e849f-5a7c-4c4d-9736-d9baf70d0599, 61, 8350, No update data, 9g3qrmeqp70f
Bird, MEX, 5fd4ce8d-3d1f-4bc0-8380-5c329e78b9c5, 93, 13694, No update data, 9g3qrm0gh06b
Bird, MEX, 297e0831-94cb-4389-896d-3056f4aab6e4, 65, 8532, No update data, 9g3qrmew88ng
Bird, MEX, 1d79967d-36fd-4c52-bfa6-07a3d0cc10ee, 97, 13588, No update data, 9g3qrmeqqvjb
Bird, MEX, 7435f1bd-2ccf-466d-8f45-18dcd5441cf4, 44, 5214, No update data, 9g3qrkb6469z
Bird, MEX, 13c64dda-04c3-435e-9baf-3b8b8630b8af, 91, 12640, No update data, 9g3qrmeqwfvv
Bird, MEX, 32609729-6be7-42a9-b9f1-633f9ae76530, 78, 11189, No update data, 9g3qrmeq6sj4
Bird, MEX, 8ef0b5cf-0f5e-4b27-ae44-7ea7a0f57a4c, 78, 7906, No update data, 9g3qrm1p1g8m
Bird, MEX, 4218b9e6-91ea-4744-9dee-87e810ef9c11, 94, 13861, No update data, 9g3qrmen4xj5
Bird, MEX, 9cf3d29e-a080-4ec0-b6c1-00681395ef11, 92, 13527, No update data, 9g3qrmen4xj5
Bird, MEX, 0a70bc07-6aba-4ce4-891e-8d2f5d230860, 93, 13694, No update data, 9g3qrmen4n5t
Bird, MEX, 63603111-0d4a-43b0-87b3-6b6a565861c9, 96, 14195, No update data, 9g3qrmen6e2n
Bird, MEX, 42757cb4-703f-4075-8abd-8c809f01b6a0, 97, 13588, No update data, 9g3qrmensqbn
Bird, MEX, 5f0db926-40b2-4f68-bfb9-aa1f1606d9f0, 60, 8183, No update data, 9g3qrt7s1km9
Bird, MEX, c5b664ee-0db2-4c94-9fa8-82dc1282169c, 64, 8851, No update data, 9g3qrhxzp5gz
Bird, MEX, 9c6adf88-9e74-4d02-805b-851720b6f9fa, 51, 6320, No update data, 9g3qrsmnt900
Bird, MEX, bd3549cf-e4d2-4712-9e67-99bbf5b27efd, 39, 4676, No update data, 9g3qrsjnsfw9
Bird, MEX, fbee45f4-89f9-4001-b6a0-26f90d66e8ae, 71, 9480, No update data, 9g3qrsthh7qe
Bird, MEX, 094c5ea8-8a54-4475-a828-0292cecf40f8, 80, 10902, No update data, 9g3qrsjnxk9r
Bird, MEX, 55b77c84-5892-4f9a-86ba-74203c9dfdfd, 88, 12859, No update data, 9g3qrmgg5w1t
Bird, MEX, 97ef6170-c8d1-4ac2-b37b-545f489e9750, 73, 10354, No update data, 9g3qrm07hxsq
Bird, MEX, ac90b4f8-4ec5-4ed2-bb64-605c07442409, 87, 12008, No update data, 9g3qrmggmqdf
Bird, MEX, 8ba8c16a-b3b1-4458-8e21-12a0f49bdd1e, 80, 10902, No update data, 9g3qrmg00y7z
Bird, MEX, 7036992a-c6f7-4d99-b9b4-7d9261432a51, 69, 9164, No update data, 9g3qrjpsp9s0
Bird, MEX, 3c9d94dc-86a8-4bd7-82a5-8a68da1e71c8, 100, 14062, No update data, 9g3qrjp2xxs1
Bird, MEX, 47bda1cd-2c27-4c5b-9e89-3aa5a80ca261, 99, 13904, No update data, 9g3qrjp2xmp4
Bird, MEX, 16878299-d9d2-4835-a576-ccf982494a10, 89, 12324, No update data, 9g3qrjp2x70y
Bird, MEX, 9f23b216-80ab-42f2-a04c-97969b93cc9f, 39, 4424, No update data, 9g3qrq5crqbu
Bird, MEX, d57b16f8-ed91-4991-9c14-6f98ba1ad7d2, 98, 13746, No update data, 9g3qrjp2yjz2
Bird, MEX, 10df7164-9bd9-4b10-90f9-4424007d9e69, 87, 12008, No update data, 9g3qrhzhunxy
Bird, MEX, 88530bdf-0cce-47fb-a9e8-da203f16ae02, 49, 6004, No update data, 9g3qrhqs3n1y
Bird, MEX, cbc7696d-3097-48eb-99de-889180d85987, 93, 13694, No update data, 9g3qrjp480j7
Bird, MEX, e74aa388-44e0-4997-a647-3dc1ad17af9f, 18, 1169, No update data, 9g3qwkp6cpfe
Bird, MEX, c71885da-65ec-4c3f-9734-c75b4ef533d7, 93, 13694, No update data, 9g3qwe103qmt
Bird, MEX, a8b6ba89-3fe7-443b-876c-02ea829aeb69, 74, 10521, No update data, 9g3qwd8jdqf3
Bird, MEX, 8978fe27-88c1-44da-841e-b9ce79008536, 37, 4342, No update data, 9g3qwdcx304w
Bird, MEX, dc69eb0b-e99b-4591-b033-922736a51749, 96, 14195, No update data, 9g3qwe620hnj
Bird, MEX, 5c2ec227-3318-435e-9ae3-eb1dd3592fec, 39, 4424, No update data, 9g3qwdcxynwd
Bird, MEX, fd603ee4-6080-4be1-aff4-df3edac8ef53, 21, 1670, No update data, 9g3qwefdpbzb
Bird, MEX, 6b8c01a5-1265-43d0-93a0-619ea2a9959d, 66, 8690, No update data, 9g3qweff0dq4
Bird, MEX, 308d7a87-8cef-4ce9-89e3-0b805283d056, 98, 13746, No update data, 9g3qweffcjre
Bird, MEX, c214602d-d67c-4b09-ba99-34b2d47493b0, 98, 13746, No update data, 9g3qweffc2mu
Bird, MEX, 5025c01d-158f-4599-9e08-7a7f318d96ef, 61, 8350, No update data, 9g3qw6qyrud9
Bird, MEX, 4deed44e-b831-47d5-b4c8-3e2dc8e7ec76, 98, 13746, No update data, 9g3qweffep2w
Bird, MEX, 830fa329-4218-4716-8965-c3a7c9684613, 100, 14062, No update data, 9g3qweffghng
Bird, MEX, 3317a7fb-1fbe-4cef-8dc7-c155c6b4fbbf, 47, 5688, No update data, 9g3qw6qc4y66
Bird, MEX, 868c55e5-4cb9-4d1d-b3b6-536810e4951e, 81, 11690, No update data, 9g3qw6r9u9ed
Bird, MEX, 42c8cab2-b39a-44b2-a592-c5d1edbed1e5, 83, 12024, No update data, 9g3qw3h5z2x7
Bird, MEX, 25fee72b-cfe2-4174-bdac-18873899f865, 51, 6320, No update data, 9g3qw3hd2k4y
Bird, MEX, 103c90e2-838e-4143-8966-63d6a858f284, 19, 1336, No update data, 9g3qw83mxrcr
Bird, MEX, 08edae39-caa6-43db-b74b-a9af5935d809, 62, 8058, No update data, 9g3qw832z716
Bird, MEX, 4da3f97a-2624-4e7e-b8f7-9f166ac01289, 55, 7348, No update data, 9g3qqxfn24w5
Bird, MEX, ed7d1064-8c63-4617-b240-b095d2216c77, 17, 1002, No update data, 9g3qqrq0rdk2
Bird, MEX, 06ad472e-561f-44fc-a630-e30a746edd47, 67, 9352, No update data, 9g3qr5emtebc
Bird, MEX, b7e9ff0c-77a6-4e5b-9a34-c4deda30b23e, 84, 11534, No update data, 9g3qrhu637mj
Bird, MEX, dea4e4df-6b2a-49fe-930c-4a33326d61c0, 81, 11690, No update data, 9g3qr59pgeze
Bird, MEX, e4722c42-bba9-4ed8-a3f2-91264a87eb51, 49, 6004, No update data, 9g3qr5c05jnj
Bird, MEX, 995f12d2-af38-4182-b0d6-2211234c2eff, 73, 9796, No update data, 9g3qrj77w50y
Bird, MEX, d25fc0e9-3121-41dd-913f-ed950b0bb4bd, 57, 7268, No update data, 9g3qrj184rpf
Bird, MEX, 4898b93d-4d13-4f6a-a813-71d13b1444ab, 87, 12008, No update data, 9g3qrj180pmk
Bird, MEX, b7e743a6-ffd9-40df-bb6e-0ee0af63c1f1, 71, 9480, No update data, 9g3qrj7ks39j
Bird, MEX, 9ec3c185-162b-445f-876c-7bed5d555ec9, 57, 7682, No update data, 9g3qrj7myut9
Bird, MEX, c7a8ff46-f651-4863-a64c-fed79f63731e, 93, 13694, No update data, 9g3qrj7xjr6t
Bird, MEX, a162bab9-02fd-48e4-bb70-a3feeff52991, 76, 10270, No update data, 9g3qrjd3j90y
Bird, MEX, e6157775-0abe-4915-927e-aa7a865c6599, 70, 9322, No update data, 9g3qqun10r53
Bird, MEX, a027955f-3471-418c-9c66-26191f050f19, 75, 10112, No update data, 9g3qrj2t5190
Bird, MEX, f1968d45-9ce5-4b0f-bbed-2ad74e90f70e, 88, 12166, No update data, 9g3qrjdjepyh
Bird, MEX, a02efcf0-fc53-4f4d-8aa5-5c1ee4ec80cc, 46, 5845, No update data, 9g3qrjdedv54
Bird, MEX, 28b9328b-e225-4ae2-bff0-6fc44771eadb, 65, 9018, No update data, 9g3qrjdp1zqm
Bird, MEX, d6cd9399-6f42-4392-abc0-9483f9b7652c, 73, 10354, No update data, 9g3qrjdsw48g
Bird, MEX, cde990b3-2a92-45aa-a442-033686d789be, 81, 11060, No update data, 9g3qrjdswumx
Bird, MEX, ba1edda0-40bb-4a33-a9a6-7f584c77225c, 66, 8690, No update data, 9g3qrjfgnt62
Bird, MEX, cf7e0281-c1ac-49d4-8053-d3c6910a187e, 67, 9352, No update data, 9g3qrjgp4hh8
Bird, MEX, bfceb5c2-3a48-414c-9fdd-75a9784639fa, 71, 9480, No update data, 9g3qrn49m249
Bird, MEX, 2b677e56-493a-4567-bc7f-1b1428deeb5e, 97, 13588, No update data, 9g3qrn5pddhb
Bird, MEX, 7b68ff00-f64a-46ea-9d30-596f3ed3770a, 96, 13430, No update data, 9g3qrn5pgp37
Bird, MEX, dfc3c227-072e-44cc-b94d-8a6651bf732c, 81, 11690, No update data, 9g3qrnsr66ce
Bird, PBC, c7972ae7-bf69-4a82-b610-fbd7e9313832, 100, 14863, No update data, 9g6h7n4gsj70
Bird, PBC, 6e54d93d-8197-4d8f-9347-6d1342c419ef, 100, 14863, No update data, 9g6h7n4gs1g4
Bird, PBC, 16c614eb-2bf8-488c-a48d-aca9b3ca57b1, 100, 14863, No update data, 9g6h7n4gs30p
Bird, PBC, 52ee4d7f-248a-45ee-970e-68806bf144fb, 60, 8183, No update data, 9g6h7n4gpehp
Bird, PBC, 24f388cd-9f9a-412b-8397-c35ed59db9a1, 85, 12358, No update data, 9g6h7n550s2z
Bird, PBC, 15ed7681-1426-4d26-a15e-16ad293c4f5f, 89, 13026, No update data, 9g6h7jdruurs
Bird, PBC, 2689665b-49c4-4a2f-a165-87f28cb84e10, 100, 14863, No update data, 9g6h7jx0h6bj
Bird, PBC, 61ff65d4-0520-4345-b346-f6dbf662af7a, 100, 14863, No update data, 9g6h7jrpfbem
Bird, PBC, 2eb776f3-e8bc-4cdd-ae92-e38404612675, 100, 14863, No update data, 9g6h7jx0h87m
Bird, PBC, 1de1932e-6703-4e12-ab26-9bd3a8c5ec0b, 100, 14863, No update data, 9g6h7jrpuvxu
Bird, PBC, f2f38284-b6bc-477e-aecb-83d741078582, 100, 14863, No update data, 9g6h7jq3e3e8
Bird, PBC, 530d6b17-82a0-49ac-ad4b-f4871f2827f8, 100, 14863, No update data, 9g6h7jq36v5m
Bird, PBC, 39b22b99-e3c9-4ffe-b2ec-69cb5180ce1d, 100, 14863, No update data, 9g6h7jq37xcy
Bird, PBC, a5286a54-9879-4cce-98e2-0e542ef32de1, 99, 14696, No update data, 9g6h7jq3t0sf
Bird, PBC, afc8067e-7b8b-4fbe-80dc-e1be52292709, 83, 12024, No update data, 9g6h7jnky7hs
Bird, PBC, c9a4c41e-3504-44a3-a959-eff4ebe0eabc, 84, 12191, No update data, 9g6h7jnkwrsw
Bird, PBC, bc9efe6f-0acb-4eab-9310-b69939a20c73, 85, 12358, No update data, 9g6h7jnc36vr
Bird, PBC, ea4d32a7-47d7-4d58-9a1b-666ecb2de1f4, 100, 14863, No update data, 9g6h7jn9pffs
Bird, PBC, 438a6b8a-c34f-4328-a7b2-18b54c3416e4, 90, 13193, No update data, 9g6h7jnc0txn
Bird, PBC, 90405045-8001-49f1-a02a-a24504ad8b95, 72, 10187, No update data, 9g6h7jnc64zq
Bird, PBC, 0f3dba43-0d10-4bc8-86d3-e046ef509b53, 93, 13694, No update data, 9g6h7jnbbnt9
Bird, PBC, 7bb4253b-c32d-4050-a797-6f6906e5e4cd, 90, 13193, No update data, 9g6h7jnbb7gb
Bird, PBC, be0f4964-2c0e-47b9-bb17-18cf97a6d631, 91, 9440, No update data, 9g6h7jnbbusj
Bird, PBC, 07ba914f-4c0f-40ba-a297-6346a40be63f, 89, 13026, No update data, 9g6h7jnbb65y
Bird, PBC, bc94efbb-281e-4857-9f33-cfa88b988983, 76, 10855, No update data, 9g6h7jnbbcs4
Bird, PBC, f63dfd22-5c2f-4afd-9e58-3c345911a2fa, 87, 12692, No update data, 9g6h7jnb8t8c
Bird, PBC, d5bf17ef-f8cd-4ee2-9b71-f0c37cd39729, 52, 6847, No update data, 9g6h7jn8rxsk
Bird, PBC, 1aa74363-d264-40bd-bf5b-c107e32d0ade, 93, 13694, No update data, 9g6h7jnb2reu
Bird, PBC, 1096e31f-659d-41d4-b8dc-648412889438, 84, 12191, No update data, 9g6h7jnb2ntw
Bird, PBC, 9cb3d41d-b9b0-485a-bb37-8aa2500f20c1, 100, 14863, No update data, 9g6h7hsrt5ux
Bird, PBC, f06ca4a3-57a3-4797-98b5-6977b02be8df, 100, 14863, No update data, 9g6h7hsrs3nm
Bird, PBC, ac2b4b51-ee41-4ccf-a85f-32e459d350d8, 100, 14863, No update data, 9g6h7hsrkw56
Bird, PBC, 00e225d1-a1e6-4483-a222-f661c46c6aa1, 100, 14863, No update data, 9g6h7hsrkt5k
Bird, PBC, eb474ebf-d311-4cc9-9656-c7a9533a333d, 100, 14863, No update data, 9g6h7kcjv65n
Bird, PBC, 27f15815-07a0-406e-a2b6-11305679382e, 100, 14863, No update data, 9g6h7kcjvu51
Bird, PBC, c2cb6cc3-d3ba-48cc-a665-1cf114d262e3, 100, 14863, No update data, 9g6h7kcjv9q2
Bird, PBC, 90a42abe-2cea-4582-8cbd-f5cc355a856c, 100, 14863, No update data, 9g6h7kcjvcgh
Bird, PBC, 996210da-6d2a-485d-940a-ac3a49cb6e1b, 100, 14863, No update data, 9g6h7kcjy1r8
Bird, PBC, 6e2d6089-9385-494e-abcf-9f56bd8a7177, 100, 14863, No update data, 9g6h7kcjy3us
Bird, PBC, 366f0c23-1656-478e-b39e-c003a438f485, 100, 14863, No update data, 9g6h7kcjwkk9
