Bird, MEX, d584fcd2-bc82-46d9-9e62-ff5b6a9f7c3a, 82, 11857, No update data, 9g3qx2krg0we
Bird, MEX, 7ec7c5be-ba86-4713-ab54-4bacebac3bb4, 51, 6320, No update data, 9g3qrjnxqd4q
Bird, MEX, 1153f036-e43c-4ab7-a630-910724233d7e, 49, 6004, No update data, 9g3qrm291e53
Bird, MEX, df1935a1-c418-4571-91aa-a0008f278984, 48, 5846, No update data, 9g3qrm22rg6q
Bird, MEX, c3982bd0-02c6-46a1-807a-5a0bf1467d7d, 98, 14529, No update data, 9g3qrm3e2enu
Bird, MEX, 8f03fbd4-67ac-431c-98c6-872960979512, 97, 14362, No update data, 9g3qrmd65txc
Bird, MEX, 575fdd38-c322-41a8-bbe0-7fd9e9085279, 84, 12191, No update data, 9g3qrmd6k3q1
Bird, MEX, 75ce0f6b-0607-4413-b8f9-4814481bec33, 97, 14362, No update data, 9g3qrmd3gxpb
Bird, MEX, 63b64cf6-0d2b-4d45-9894-f233ab5bd67e, 99, 14696, No update data, 9g3qrmd3urq4
Bird, MEX, f186bb73-073f-4887-9014-208984035214, 64, 8851, No update data, 9g3qxcwbfqz7
Bird, MEX, 5ed8908e-5220-4612-83ba-afb22edb5a96, 76, 10855, No update data, 9g3qxcwc40sq
Bird, MEX, 819f6e16-65d2-4171-9d5b-1c8c7e48b284, 61, 8350, No update data, 9g3qxcwbfyd9
Bird, MEX, 1c9810a8-c9f8-45fb-937f-37d3b390a99f, 56, 7515, No update data, 9g3qxcwbgn8c
Bird, MEX, a61428f1-a0e2-4a3c-93b9-4d1385d25a48, 48, 6179, No update data, 9g3qxcwc4k4s
Bird, MEX, 2fec298c-1fd2-4a88-a52e-798f96d81278, 70, 9853, No update data, 9g3qxcwc75mb
Bird, MEX, e3cd7b3e-be1d-4089-b94b-37c503fa50e3, 66, 8690, No update data, 9g3qxcx834pb
Bird, MEX, d1abc2bb-db1c-4a3f-8a59-99b54b40f70e, 53, 6636, No update data, 9g3qxcxezu3g
Bird, MEX, 2dd4c2e8-20d8-46a5-8ca8-b9c4cd37e3d1, 42, 4898, No update data, 9g3qxfh145hn
Bird, MEX, 9f7d996c-4dca-4242-b1b6-a3306298660d, 19, 1264, No update data, 9g3qxcvr3npd
Bird, MEX, 8513c904-7506-4e3c-8b1a-8c167159b882, 82, 11218, No update data, 9g3qxf54g960
Bird, MEX, ddfd1500-a3ec-4afa-9259-b06911384a81, 72, 9638, No update data, 9g3qxf57nvwq
Bird, MEX, 1db64b08-5532-4d4f-9118-a993707130e5, 80, 10902, No update data, 9g3qxcyqj660
Bird, MEX, b92936b6-e47d-4aea-96e3-16291fd46395, 19, 1264, No update data, 9g3qxf5edwmx
Bird, MEX, b603ba29-ba74-4eec-b5d5-68de183575b7, 82, 11218, No update data, 9g3qxcyqmd03
Bird, MEX, 1baecf85-2ff6-4530-b33f-81acb92fac14, 31, 3160, No update data, 9g3qxcyqqg85
Bird, MEX, 3219032e-7080-4bfd-b1fb-4df8041ee461, 84, 11534, No update data, 9g3qxczhvbes
Bird, MEX, 213c9975-b00a-4232-94f1-b36769095df6, 71, 9480, No update data, 9g3qxcyye10y
Bird, MEX, 023f094f-cdc7-4c59-87d1-33bb2a4ca293, 69, 9164, No update data, 9g3qxczjm80m
Bird, MEX, 01bb2b72-1eac-4182-8c28-8e19ae7747c5, 66, 8690, No update data, 9g3qxcztmgee
Bird, MEX, dea1fefc-764b-4720-9c2c-1a7f05145628, 62, 8058, No update data, 9g3qxczrs7j9
Bird, MEX, 1339905e-370f-4300-a3d9-88e2b3c62518, 80, 10902, No update data, 9g3qxczy04w4
Bird, MEX, b873eb9e-db70-4cfc-ac8d-9f189957a810, 61, 7900, No update data, 9g3qxczru6bd
Bird, MEX, 9600e375-cc88-47e8-ae8a-0a709a12ad3c, 17, 948, No update data, 9g3qxczwruxb
Bird, MEX, 455a2a0e-45a6-4485-8f2e-47033bc1a0da, 71, 9480, No update data, 9g3qxf7brsue
Bird, MEX, 849b92a6-3cc0-40de-a403-e7a9f3c46f5e, 60, 7742, No update data, 9g3qxczxwjnz
Bird, MEX, 84dab8f1-aced-471b-9e86-1e7fe8556e52, 83, 11376, No update data, 9g3qxf6dr39r
Bird, MEX, a428cc78-03e0-4042-8a04-bdbbad47328e, 54, 6794, No update data, 9g3qxf74gwx1
Bird, MEX, 0a748e43-f675-4545-aaa4-ca033b07fb96, 64, 8851, No update data, 9g3qxf755845
Bird, MEX, 0ed7041f-690d-4e88-81e0-58d045e1bfbe, 55, 6952, No update data, 9g3qxf755d61
Bird, MEX, 7ad2d389-1131-4c30-90b5-fc8d40a4541b, 64, 8851, No update data, 9g3qxf756m6r
Bird, MEX, 49449c9b-acf0-4c6d-b59e-f5230b3ba5d2, 55, 6952, No update data, 9g3qxf756xvw
Bird, MEX, 507c85af-6b8d-47a1-b9d9-eea8fc0d6e4f, 54, 6794, No update data, 9g3qxfpz4kz8
Bird, MEX, 8d5448c7-33a4-43a6-b65e-01895143af3d, 75, 10688, No update data, 9g3qxdqq2dzr
Bird, MEX, cbb17fd9-99b1-49b1-8d9f-9d49119b9604, 72, 9638, No update data, 9g3qrkm8tm4c
Bird, MEX, adc6ae4f-52d7-42a6-9fef-bbe285c4ae20, 72, 9638, No update data, 9g3qrkv4kvzt
Bird, MEX, ba5ca64c-f8df-422b-a597-cb5051144a70, 98, 14529, No update data, 9g3qrkex90dn
Bird, MEX, b7f9fccc-1165-4618-b665-bfec486d89b3, 100, 14863, No update data, 9g3qrkg8629u
Bird, MEX, a0336dc2-b55c-4bc7-b374-bca41585f67c, 100, 14863, No update data, 9g3qrkg2q9r8
Bird, MEX, c1981f4e-5d83-4497-b5dc-0b97db9fa46a, 96, 14195, No update data, 9g3qrkg2xzd3
Bird, MEX, 8cba6cde-a83a-4e8a-a76e-ac875b990d63, 99, 14696, No update data, 9g3qrkgvtbkm
Bird, MEX, 5192723f-1b81-4b98-8a61-9298bb8d959a, 99, 14696, No update data, 9g3qrkgvtuhk
Bird, MEX, a7a3a358-1933-4781-8815-2136238f409d, 75, 10688, No update data, 9g3qrk50zgf7
Bird, MEX, 76cb5cbd-f149-476c-afb8-b994a71fe567, 98, 14529, No update data, 9g3qrkgvv6pc
Bird, MEX, 9e5400d5-f9c5-4be1-8087-8b9904479c25, 100, 14863, No update data, 9g3qrk6bwcjb
Bird, MEX, 9faddf4c-a5cd-47d4-9766-7ed40affa7c3, 98, 14529, No update data, 9g3qrkgvv6fz
Bird, MEX, da732cdf-17d3-4ae8-b4e6-2e2821b16253, 100, 14863, No update data, 9g3qrk6bwbmu
Bird, MEX, 9afa4f96-7607-4553-99f6-4e0d3b5edcc7, 99, 14696, No update data, 9g3qrkgvsz1r
Bird, MEX, a95c2462-6691-452b-b991-f99c9c4f4e95, 100, 14863, No update data, 9g3qrk6bwept
Bird, MEX, 8a6f524f-3df5-4551-a73f-27de0c30ae59, 97, 14362, No update data, 9g3qrk6bw9rd
Bird, MEX, c705d6b1-1947-43f6-8a5c-2dd66e5fa9de, 100, 14863, No update data, 9g3qrk6bqsre
Bird, MEX, 84251b71-9cb5-449a-85bc-14fec12bef68, 98, 14529, No update data, 9g3qrk6bnsxd
Bird, MEX, 0ece5355-6b5f-4b8a-b534-2ccc2381e4e3, 76, 10270, No update data, 9g3qrk4ue99s
Bird, MEX, b7a43ee9-0fc1-4dc8-a1de-667803f71173, 49, 6004, No update data, 9g3qrt0mn7st
Bird, MEX, 688c77c5-f61b-4407-ae98-f508bde8af9a, 63, 8216, No update data, 9g3qrk6rx2p4
Bird, MEX, 1b4639e6-b61a-48cf-ae48-cef889369711, 71, 10020, No update data, 9g3qrmhjmsqh
Bird, MEX, b32195b7-3834-4486-951b-5d9c79e6513e, 80, 10902, No update data, 9g3qrmhncrm6
Bird, MEX, bd365409-6637-42c8-9188-f7fa62a01c3e, 97, 13588, No update data, 9g3qrmqyj7fz
Bird, MEX, 0461ec4e-d87a-400b-8779-154a8d9d6391, 94, 13861, No update data, 9g3qrmqynxpe
Bird, MEX, 098a063d-05bf-4cf6-ab24-a396426531bd, 93, 12956, No update data, 9g3qrmmwj6pu
Bird, MEX, 1f9e2f30-e336-4d3d-ac28-b23f50927005, 82, 11218, No update data, 9g3qrkf0e100
Bird, MEX, 6dd8548c-1990-42ff-b940-8f9296979a5f, 67, 9352, No update data, 9g3qrk1csu9r
Bird, MEX, c1e2ba1e-a403-4d28-a2f5-f064da0ce3c3, 78, 11189, No update data, 9g3qrk1cs22h
Bird, MEX, 95e0440a-64aa-496d-9f01-f7f57d8daf4e, 100, 14863, No update data, 9g3qrmkkj3zf
Bird, MEX, 46d92db9-f5c5-4da2-a661-ed240be007f0, 97, 14362, No update data, 9g3qrmkkjeyp
Bird, MEX, 3cf90fa3-0841-4e06-8f1a-8dd7a4b5acf3, 97, 14362, No update data, 9g3qrmkkjqrz
Bird, MEX, 321bb37c-c0e9-429b-aa28-bc13cf7c104b, 97, 14362, No update data, 9g3qrmkkhyrx
Bird, MEX, 7181da95-aada-4f09-abc7-b0a9b22f0195, 100, 14863, No update data, 9g3qrmkkm64y
Bird, MEX, 7edee2b1-5d91-4537-8aa3-0ba495f41be5, 63, 8684, No update data, 9g3qrmkkk2yq
Bird, MEX, 21e19274-c3d3-44ef-95c6-14ca72bdd36d, 90, 12482, No update data, 9g3qrk1cd61z
Bird, MEX, d4c8854e-93de-43b9-af60-f49ae1366336, 83, 11376, No update data, 9g3qrkf1cndn
Bird, MEX, d5d779dc-2a86-4778-bb74-2739ada2f2cc, 66, 8690, No update data, 9g3qrmwb59cf
Bird, MEX, 34167d83-910b-4f8b-a30c-bbd05cdbb9e6, 48, 5846, No update data, 9g3qr7f4jckn
Bird, MEX, 257438fd-3822-4470-a63f-338b621795bf, 76, 10855, No update data, 9g3qr7f1pthj
Bird, MEX, 3db20991-60f7-45c0-88c8-365b9db983df, 85, 12358, No update data, 9g3qr7f1r5ey
Bird, MEX, eb8c14d5-146c-4de0-bcc7-8181c08460ba, 46, 5530, No update data, 9g3qrmrrffgr
Bird, MEX, d120ebb2-5a80-49f8-a30d-7c276b94cd57, 69, 9164, No update data, 9g3qrmkw4ej4
Bird, MEX, 6e0087bf-d97a-4613-adbf-858f19526f9e, 97, 14362, No update data, 9g3qr7djm7dy
Bird, MEX, adb9d90c-3f04-467e-952f-be31760d758f, 97, 14362, No update data, 9g3qr7djjwtz
Bird, MEX, 82a3f6ab-c557-4a0c-bd3c-775835d7f577, 65, 8532, No update data, 9g3qrm41vgk1
Bird, MEX, 9f4beab5-1b50-4f2d-9b5f-44986232ec63, 97, 14362, No update data, 9g3qr7djhuze
Bird, MEX, 265d16cf-062b-48e7-96f4-866c46aa7392, 90, 13193, No update data, 9g3qr7djed1x
Bird, MEX, b845b674-cb76-43ae-b5b5-a64af1cdb7e3, 99, 14696, No update data, 9g3qr7dn1wex
Bird, MEX, 6ee023e7-3741-4c70-9925-6bbf3c74970e, 99, 14696, No update data, 9g3qr7djhmb1
Bird, MEX, 788d274b-9dbb-4cfe-868f-90283ffca87b, 98, 14529, No update data, 9g3qr7djdfg7
Bird, MEX, 471cdfda-76c5-4984-b14c-2b1821fe52a1, 85, 11692, No update data, 9g3qrm4zfpgw
Bird, MEX, 1a05c7bc-85b1-47d8-a9d7-7c09c151bef5, 75, 10688, No update data, 9g3qrm4xx6x4
Bird, MEX, c150874f-23d4-4a14-984c-049219b56728, 72, 10187, No update data, 9g3qrm7t6s8n
Bird, MEX, ec282f9d-c4c9-4f6b-b4cc-1164a1722115, 94, 13114, No update data, 9g3qrm7t3gqw
Bird, MEX, ec0fd5d2-4e1e-4857-bb78-ecc0fd57b239, 81, 11690, No update data, 9g3qrm7t28wv
Bird, MEX, b453c9f8-3a61-4889-8f9b-eedf032e5ce0, 96, 13430, No update data, 9g3qrm7tgdxv
Bird, MEX, 5f078b97-82eb-4723-8c75-c0a0d33239cf, 94, 13114, No update data, 9g3qrm7t2v5b
Bird, MEX, 503f31a4-8d81-4178-88b5-4f487a2bb919, 94, 13114, No update data, 9g3qrm7t94d5
Bird, MEX, bce122a8-4003-4eb5-8513-a3b1cd77f8cb, 79, 11356, No update data, 9g3qrm7tcbw8
Bird, MEX, 04eb4ec1-5442-4dba-81a5-8fafa57208b0, 83, 12024, No update data, 9g3qrm7tbxby
Bird, MEX, 1b8e53fa-edd8-488c-8c72-f0782412b568, 84, 11534, No update data, 9g3qrkc6kn5p
Bird, MEX, aeb98c9f-3c95-45c1-a08c-14eb0b18719c, 78, 10586, No update data, 9g3qrt89et1f
Bird, MEX, fa564e5b-bd6b-4413-b8f5-4a52f0fdb436, 70, 9322, No update data, 9g3qrkc66tm1
Bird, MEX, fd438f69-ce15-44d3-aaf6-2630f4ce66f5, 22, 1837, No update data, 9g3qrmsdsxsd
Bird, MEX, 2be76e51-8f2d-4f79-90df-c7ad61867216, 91, 12640, No update data, 9g3qrkc6dsjh
Bird, MEX, 4f45d79b-2e81-4704-8e0c-491cb1a69059, 85, 11692, No update data, 9g3qrkc6dsb0
Bird, MEX, 51efb51f-5bef-4a0b-8a1a-e231cb91a6b1, 76, 10270, No update data, 9g3qrm69e50q
Bird, MEX, 0298c852-3d71-41e1-8417-dc50aea18bc7, 89, 13026, No update data, 9g3qrm7re0wr
Bird, MEX, a48d6851-4bd5-4add-b1d0-9d933960a53c, 97, 14362, No update data, 9g3qrm7rgfuz
Bird, MEX, ae02b51b-123a-4953-b879-ccdd4f8d7c0c, 94, 13861, No update data, 9g3qrm7rg18r
Bird, MEX, 9f5341c6-cd6e-42cc-b230-577c6091fcc7, 96, 13430, No update data, 9g3qrm7rgjy3
Bird, MEX, 6ac19057-d456-42f2-8b15-a6f5b2115c23, 93, 13694, No update data, 9g3qrme25838
Bird, MEX, 867ca35b-befa-4310-ae76-54c25d56f7a1, 98, 13746, No update data, 9g3qrm7rgrss
Bird, MEX, 26ed862c-b040-42aa-8d3b-d942b8998ab5, 98, 14529, No update data, 9g3qrm7rfpgw
Bird, MEX, 868f6e66-2df0-42a7-8734-9e6f0103ab2d, 97, 13588, No update data, 9g3qrme24ej4
Bird, MEX, deddc162-121b-4b6b-9f30-c987cd8d187d, 39, 4424, No update data, 9g3qrmeu558q
Bird, MEX, ec4a6eab-3e21-4544-b696-53b33dacfdb9, 96, 14195, No update data, 9g3qrme1z68v
Bird, MEX, 24f9a7f5-3fb5-40fd-99b1-3794890729c8, 92, 13527, No update data, 9g3qrme605tw
Bird, MEX, 19b4c6ce-51f7-45eb-8e06-9886c5151567, 98, 14529, No update data, 9g3qrme1zph0
Bird, MEX, 5c1ec0e4-2762-42ae-8674-6dd8c68ea9c6, 97, 14362, No update data, 9g3qrme4pnhj
Bird, MEX, 334d37ea-4ca1-4106-95ba-3dae5b1e6380, 97, 13588, No update data, 9g3qrme625b8
Bird, MEX, 98361164-9cfe-47ba-8089-8a52c3847494, 94, 13861, No update data, 9g3qrme4r2bz
Bird, MEX, 65cff338-d0cf-40d3-8193-b1358655873e, 97, 14362, No update data, 9g3qrme4nqhm
Bird, MEX, e2503d73-25e8-4b93-97ac-f374457a3573, 98, 13746, No update data, 9g3qrme4q8p9
Bird, MEX, 196ee2c2-040b-4015-bf78-6e6c14694510, 92, 12798, No update data, 9g3qrme4jrxz
Bird, MEX, adb88f82-158d-488c-a90a-78a640b1d446, 76, 10855, No update data, 9g3qrsse8814
Bird, MEX, bf41ce4a-28a1-4325-8287-7f5f7b4e427c, 90, 13193, No update data, 9g3qrme4zr2f
Bird, MEX, 85c77e5d-7ca2-4acc-851f-01e834bf76a7, 91, 12640, No update data, 9g3qrme4yh1p
Bird, MEX, b56a762e-cf3d-4b62-9957-d7cd9d4c3cd1, 94, 13114, No update data, 9g3qrme4v0s8
Bird, MEX, 90e0402b-053e-4e91-b640-7f2bd4bcafa8, 96, 13430, No update data, 9g3qrme4v6dv
Bird, MEX, aeb59d73-1947-49fb-b8b7-9abf1da98979, 96, 13430, No update data, 9g3qrmehn9pw
Bird, MEX, 6bdba8c6-98f6-44f4-8317-3fb317c95a3c, 100, 14062, No update data, 9g3qrmet9165
Bird, MEX, 08e7cbbd-b194-435c-8c55-746affa2b550, 73, 9796, No update data, 9g3qrm390d2w
Bird, MEX, 478773f3-f7c2-4182-9ae0-db05581090ba, 93, 12956, No update data, 9g3qrmdfuk0p
Bird, MEX, 05708ec8-7f3e-4fb2-b5e9-79b46ef933e7, 100, 14062, No update data, 9g3qrm1r3bws
Bird, MEX, c5591237-7704-4174-ba0e-99e1d619b619, 94, 13861, No update data, 9g3qrmem4y5m
Bird, MEX, c07c0fdf-a0d7-40d1-8821-4fdc68e77df5, 100, 14863, No update data, 9g3qrm1rd4sf
Bird, MEX, fdb98c72-4de2-4bec-85d8-01b148b91fdb, 76, 10270, No update data, 9g3qrmd9gchu
Bird, MEX, b08ce310-d2fc-45dd-8d62-521c9c23a38d, 82, 11857, No update data, 9g3qrmem61gt
Bird, MEX, b64ddd18-f5f9-4259-8a94-a4ed55e8bac4, 97, 13588, No update data, 9g3qrmem61gt
Bird, MEX, 49a8c000-37a6-4dc1-a106-f4f560a46c67, 97, 13588, No update data, 9g3qrm36pb62
Bird, MEX, c4cda3e9-2622-432d-8ba7-2b168704e825, 94, 13861, No update data, 9g3qrmd2ggsg
Bird, MEX, 36237539-7b1c-4fc4-9c5c-398fd6c66199, 100, 14863, No update data, 9g3qrm36pxh5
Bird, MEX, cb0a99dd-92a8-48a9-b2f5-fea4c8fbeff6, 96, 13430, No update data, 9g3qrmd2dxm0
Bird, MEX, 0b5ed465-0d67-4ddc-9a2f-254998b5e699, 98, 13746, No update data, 9g3qrm36rgf2
Bird, MEX, e997da47-74e6-4383-92ce-1103ea92b26a, 94, 13861, No update data, 9g3qrm3dc6m7
Bird, MEX, 4d5bcbbb-34c6-4efd-8f41-60208765087f, 94, 13114, No update data, 9g3qrmd2ghnr
Bird, MEX, 4e40bd37-ed1b-4a7b-bc67-78a44871fb65, 94, 13861, No update data, 9g3qrmd358rb
Bird, MEX, 979bed1c-d720-4cdf-9fe4-8893f1ac2492, 97, 14362, No update data, 9g3qrm3dct7r
Bird, MEX, 7867c507-5041-4675-a9b1-bd50db64fb08, 96, 14195, No update data, 9g3qrm3d812e
Bird, MEX, c30b6149-3b6f-4018-8ac7-00214e5ceb54, 47, 6012, No update data, 9g3qrm3db8qz
Bird, MEX, 9d020bca-f50e-4f96-832c-78ac67175613, 96, 13430, No update data, 9g3qrm36xbdr
Bird, MEX, aba6c0de-f220-4f71-bc2f-fc632c88f659, 75, 10688, No update data, 9g3qrmd29zbk
Bird, MEX, 45635f57-39aa-423e-9060-55f5eaa34f8f, 97, 14362, No update data, 9g3qrm3dbewg
Bird, MEX, 1a196e3e-6c4c-4d1b-a703-9f49b404f41e, 93, 13694, No update data, 9g3qrm36x3p1
Bird, MEX, 65823530-8a00-4741-9674-7a98d49654ac, 97, 14362, No update data, 9g3qrm3dbtqz
Bird, MEX, c05509eb-7a33-40bb-bffe-4f2d566ef8df, 93, 13694, No update data, 9g3qrm36x6r1
Bird, MEX, 248f53fe-fa68-454d-a339-8bfba5df96c8, 94, 13114, No update data, 9g3qrm36x68g
Bird, MEX, 63b2791f-ec0a-4936-8210-5a7a1862b646, 96, 13430, No update data, 9g3qrm36qqu7
Bird, MEX, 26dbf510-8bff-4540-b7d8-6fbed385c205, 97, 13588, No update data, 9g3qrm36qppm
Bird, MEX, 7435f1bd-2ccf-466d-8f45-18dcd5441cf4, 49, 6004, No update data, 9g3qrkb6c6vn
Bird, MEX, ac90b4f8-4ec5-4ed2-bb64-605c07442409, 98, 13746, No update data, 9g3qrmgghh50
Bird, MEX, 80d84f64-abce-49ad-a1be-e70ab26c51c6, 16, 835, No update data, 9g3qrmdz1382
Bird, MEX, c3062cc0-7172-44de-ab72-7965acad3cda, 99, 14696, No update data, 9g3qr5zgjckn
Bird, MEX, 23fb07f2-a4d6-42ff-bcae-ca42e3e7c2d5, 98, 14529, No update data, 9g3qr5zgjs2b
Bird, MEX, 4754fe23-6fb6-4db7-a201-e225e023b6d7, 98, 14529, No update data, 9g3qr5zgj5kd
Bird, MEX, e29e2630-f62a-412f-a661-4c6c2cc5b316, 97, 14362, No update data, 9g3qr5zfvhkx
Bird, MEX, e4d2a7c9-fb57-4995-92dc-1134a19a8ffa, 97, 14362, No update data, 9g3qr5zghg36
Bird, MEX, 73035605-c1ba-4777-b16f-6d29d9574fee, 97, 14362, No update data, 9g3qr5zghf3k
Bird, MEX, dc54e9d7-6834-4da0-a9ef-a841e4cdd1e2, 82, 11218, No update data, 9g3qrthchf3t
Bird, MEX, 5adfc4e6-4a12-4b9b-ba1c-bd0ab408eec8, 82, 11218, No update data, 9g3qrthchgcx
Bird, MEX, 0275247e-d8a4-4354-9ea2-73d1af9a675c, 45, 5372, No update data, 9g3qrhq8xdk0
Bird, MEX, 29a83df5-d380-4d18-a335-7f540e136df1, 97, 14362, No update data, 9g3qr5yvt4s3
Bird, MEX, 65f2aea8-1f00-4a2b-a347-d758b6d2989e, 97, 14362, No update data, 9g3qr5yvkgpe
Bird, MEX, e81b82c1-fefa-44fc-863c-3a219328a246, 97, 14362, No update data, 9g3qr5yvhy3m
Bird, MEX, 893ee0c4-da74-48ab-b25b-c74b8f597710, 97, 14362, No update data, 9g3qr5yvhkyh
Bird, MEX, d0d79602-9c19-4b0e-abd8-de6a92f66772, 100, 14863, No update data, 9g3qr5yvecut
Bird, MEX, ba01ff2d-8f66-42e1-bc68-cf5e47bef463, 76, 10855, No update data, 9g3qr5wznztt
Bird, MEX, c713e2aa-0061-474f-aab0-9ac9c8f801dc, 57, 7268, No update data, 9g3w84hcpu1u
Bird, MEX, a5fc0dd2-6266-4729-aa2d-3f9fee257826, 15, 668, No update data, 9g3w81v83jpu
Bird, MEX, de96679a-325e-4ddc-9fc7-3dccf5e0d7fb, 54, 6794, No update data, 9g3w81v834pc
Bird, MEX, 2e41d559-a53e-4b55-9916-b5268230074b, 52, 6478, No update data, 9g3w81v82ewd
Bird, MEX, 8ba13f38-d638-40ab-a05c-a12f8ebaf3f5, 66, 8690, No update data, 9g3w81v2t7dm
Bird, MEX, 08d7ea26-71eb-4930-99dc-57e4d12def2c, 49, 6004, No update data, 9g3qrj9zz15s
Bird, MEX, 9e734a02-7564-48fd-9bd7-33c4ca724f1b, 81, 11060, No update data, 9g3qrjdp901g
Bird, MEX, 26e05cf6-bc32-46e8-aec2-40afd5eb7e43, 20, 1503, No update data, 9g3qr5v53tgk
Bird, MEX, caf10ce7-124d-4e76-8d5b-08d5e4133220, 97, 14362, No update data, 9g3qrhj3bwyz
Bird, MEX, d4018744-7e45-4fbf-a0dd-89a5f67d44d3, 100, 14863, No update data, 9g3qrhj6010m
Bird, MEX, 86d08f1c-2f90-4896-b9bc-7341cce41415, 96, 14195, No update data, 9g3qrhj622ee
Bird, MEX, 8649da98-5cb0-4886-9de6-6defb96d96ee, 100, 14863, No update data, 9g3qrhj60nmq
Bird, MEX, 0a70bc07-6aba-4ce4-891e-8d2f5d230860, 100, 14863, No update data, 9g3qrhj4p2pp
Bird, MEX, 53c117e6-9625-4fcd-9422-3f20a87dbb4b, 100, 14863, No update data, 9g3qrhj4pq2y
Bird, MEX, 2ee5b727-9836-4a82-a6de-b0c879596932, 58, 7426, No update data, 9g3qrhu1h46v
Bird, MEX, 3fa2be0f-fb4c-4630-8453-faadb85a63d0, 100, 14863, No update data, 9g3qrhuwdb7j
Bird, MEX, c52f3e01-5d93-492d-b099-2555168134e5, 96, 14195, No update data, 9g3qrhuw298d
Bird, MEX, 3b88809f-f847-4ff1-9887-e5cd0bb0bb8c, 100, 14863, No update data, 9g3qrhuw9dgk
Bird, MEX, ef4f8e22-c50c-48af-9882-5e89f60cbe9c, 48, 5846, No update data, 9g3qrjj6k1df
Bird, MEX, 078a0e9f-6798-4b00-b50d-48165dda2a34, 100, 14863, No update data, 9g3qrhuqzp5b
Bird, MEX, 149d21b2-78b3-4dd9-952c-2f7d65a3c646, 94, 13114, No update data, 9g3qrjj4k7qn
Bird, MEX, 02c76d9c-99b7-4755-8cae-9306fc6e5103, 92, 12798, No update data, 9g3qrjj4wjxn
Bird, MEX, eb24dbdb-add7-4f69-8223-1c272735bb7b, 66, 8690, No update data, 9g3qrj58zud0
Bird, MEX, b7e743a6-ffd9-40df-bb6e-0ee0af63c1f1, 80, 10902, No update data, 9g3qrj7ksv9n
Bird, MEX, e25acb27-a79f-4b05-822d-ac91e4acf02b, 65, 9018, No update data, 9g3qrj7mzud1
Bird, MEX, 84261030-0cf3-4764-a8bb-897d59a84907, 52, 6478, No update data, 9g3qrj931gn6
Bird, MEX, c2d82507-c8a5-457b-a2e6-d3070fc41652, 80, 10902, No update data, 9g3qrjdp2vsu
Bird, MEX, 8c472fb9-8917-4a85-90a9-f992ce58211a, 80, 11523, No update data, 9g3qrjdp37b0
Bird, PBC, 24f388cd-9f9a-412b-8397-c35ed59db9a1, 100, 14863, No update data, 9g6h7n4gsk00
Bird, PBC, c7972ae7-bf69-4a82-b610-fbd7e9313832, 100, 14863, No update data, 9g6h7n4gsskd
Bird, PBC, 6e54d93d-8197-4d8f-9347-6d1342c419ef, 100, 14863, No update data, 9g6h7n4gsu12
Bird, PBC, fbc1c646-9d26-43cc-8e8f-b0db6f3fd3e1, 70, 9853, No update data, 9g6h7n4gsb97
Bird, PBC, 52ee4d7f-248a-45ee-970e-68806bf144fb, 79, 11356, No update data, 9g6h7n4gp71p
Bird, PBC, d3e2fe89-7363-426f-b300-ab352df9367d, 100, 14863, No update data, 9g6h7jf2hy9k
Bird, PBC, 15ed7681-1426-4d26-a15e-16ad293c4f5f, 100, 14863, No update data, 9g6h7jf2h9ux
Bird, PBC, de2993fb-c1da-4cf6-b471-6f6a3e6d093b, 100, 14863, No update data, 9g6h7jf2p7pp
Bird, PBC, aec832b3-ede7-461e-b58c-a7fa79c49d60, 100, 14863, No update data, 9g6h7jdrv7pu
Bird, PBC, be0f4964-2c0e-47b9-bb17-18cf97a6d631, 96, 10030, No update data, 9g6h7jmkndde
Bird, PBC, 1aa74363-d264-40bd-bf5b-c107e32d0ade, 82, 11857, No update data, 9g6h7jmkngvf
Bird, PBC, d5bf17ef-f8cd-4ee2-9b71-f0c37cd39729, 72, 10187, No update data, 9g6h7jk9hq00
Bird, PBC, 0f3dba43-0d10-4bc8-86d3-e046ef509b53, 100, 14863, No update data, 9g6h7jm7yumu
Bird, PBC, 90405045-8001-49f1-a02a-a24504ad8b95, 70, 9853, No update data, 9g6h7jk9j26v
Bird, PBC, 39b22b99-e3c9-4ffe-b2ec-69cb5180ce1d, 67, 9352, No update data, 9g6h7jm9fp5v
Bird, PBC, 2eb776f3-e8bc-4cdd-ae92-e38404612675, 76, 10855, No update data, 9g6h7jx0h6bj
Bird, PBC, a5286a54-9879-4cce-98e2-0e542ef32de1, 100, 14863, No update data, 9g6h7jq3995w
Bird, PBC, f2f38284-b6bc-477e-aecb-83d741078582, 100, 14863, No update data, 9g6h7jq32gk1
Bird, PBC, 530d6b17-82a0-49ac-ad4b-f4871f2827f8, 100, 14863, No update data, 9g6h7jq33gqc
Bird, PBC, 7a889905-5345-4608-8295-83ab8c14e60d, 100, 14863, No update data, 9g6h7jq31bwz
Bird, PBC, c9a4c41e-3504-44a3-a959-eff4ebe0eabc, 100, 14863, No update data, 9g6h7jnkzjk1
Bird, PBC, afc8067e-7b8b-4fbe-80dc-e1be52292709, 100, 14863, No update data, 9g6h7jnkydpw
Bird, PBC, 438a6b8a-c34f-4328-a7b2-18b54c3416e4, 79, 11356, No update data, 9g6h7hut4tmh
