Bird, MEX, 9e1d484b-82f8-4381-a62c-2a2863a4a212, 15, 668, No update data, 9g3qx2sh682n
Bird, MEX, fe018ff5-09e7-4ee7-8774-77c91bc32f41, 81, 11060, No update data, 9g3qrnkdq0xj
Bird, MEX, e6f9d55a-8266-42da-b6c9-1f24e7b70760, 97, 13588, No update data, 9g3qrm883g0k
Bird, MEX, df7d7ae5-65ab-4f33-a084-e5000655369e, 93, 13694, No update data, 9g3qrm883gqw
Bird, MEX, 6d3395d6-2232-43c5-8b20-5acdee080a74, 96, 13430, No update data, 9g3qrm886hhf
Bird, MEX, 1ca4d55b-7216-4b45-ab1c-1492a0701a2e, 71, 10020, No update data, 9g3qrmcdrqx4
Bird, MEX, 067d0ab7-d4e2-44bb-a0ca-1af5b330e21a, 98, 13746, No update data, 9g3qrm88633b
Bird, MEX, a72f3f15-9e3e-45bf-a2ad-6b53efd8d76f, 97, 13588, No update data, 9g3qrm8869vh
Bird, MEX, daec80e4-e554-4406-89b8-e589ba0dfab6, 37, 4342, No update data, 9g3qrnkdsvxr
Bird, MEX, 58442098-3fe4-4c93-8287-d6fc8b3ba4c7, 92, 13527, No update data, 9g3qrm881vnx
Bird, MEX, 58be8354-2838-4244-8727-1281fa5e56b3, 91, 13360, No update data, 9g3qrmc9j3db
Bird, MEX, bc662e2f-2a1c-4b3e-ba04-9d7f48168aad, 100, 14062, No update data, 9g3qrm881286
Bird, MEX, 39bf4c6a-6ab3-4bd1-af62-f11e1978bc56, 83, 12024, No update data, 9g3qrmcvhn7p
Bird, MEX, dca09cef-cf34-4fb2-b996-d842b8e83b8e, 93, 13694, No update data, 9g3qrmczynxr
Bird, MEX, c19cf4e5-be37-4e17-b587-29a39f13c255, 93, 13694, No update data, 9g3qrmc9nnrr
Bird, MEX, e7ce55e4-e6b6-449f-bbdf-e31009d318d2, 88, 12859, No update data, 9g3qrmcvs9k7
Bird, MEX, de2fbc6c-5f01-4157-a464-d39a3a8eaa89, 45, 5372, No update data, 9g3qrmcvkehm
Bird, MEX, 9b075f60-095e-4a52-890d-c0563c27d752, 98, 13746, No update data, 9g3qrm2xfhsc
Bird, MEX, dcd2749b-a78a-48bd-bbe0-3e42cdc41eba, 97, 13588, No update data, 9g3qrmc9nybc
Bird, MEX, 4b029462-6a49-4379-b9c4-55282e4a4c85, 88, 12859, No update data, 9g3qrmc8twjb
Bird, MEX, e2e406a5-6b9e-4409-aeef-82ad6e8b7618, 92, 12798, No update data, 9g3qrmc9pr0g
Bird, MEX, b530e69a-bae7-46b4-b7cb-b682bfa31eb3, 89, 13026, No update data, 9g3qrmc8ydfx
Bird, MEX, a595874f-20de-47ed-b893-6844ea4c30cb, 97, 13588, No update data, 9g3qrq91fxtj
Bird, MEX, c726a384-875e-4fe4-8a57-ed765f268ac7, 100, 14062, No update data, 9g3qrm2xdt8n
Bird, MEX, e10d9080-0e25-49ae-8439-369b195ea084, 61, 7900, No update data, 9g3qrq944dv1
Bird, MEX, b213e3cf-3bab-4431-bcb6-a010f7a1c540, 97, 13588, No update data, 9g3qrmc8xqxh
Bird, MEX, 2ef3576a-9b47-4f8f-993b-fb66aa833701, 98, 13746, No update data, 9g3qrq945hn3
Bird, MEX, 514c74bc-6ae3-4184-9aac-f08f3b587377, 62, 8058, No update data, 9g3qrnke7jyq
Bird, MEX, 0c1a9bea-dd35-4832-b5f8-82d247b3a693, 66, 8690, No update data, 9g3qrnke6mxv
Bird, MEX, 96fd2625-85e9-4af6-849f-4484e7ce95f7, 76, 10270, No update data, 9g3qrm9kk2n1
Bird, MEX, 9d5a6cad-de65-4f37-b7c7-e2fcd4d5f0eb, 46, 5845, No update data, 9g3qrnkedm3t
Bird, MEX, 56991ad2-9b3d-49c2-8565-8a603b3b5272, 98, 13746, No update data, 9g3qrm963h6h
Bird, MEX, 4d75f145-784b-4b03-9c33-7d1d564c1970, 98, 13746, No update data, 9g3qrm960y5v
Bird, MEX, f162f178-2d3e-4a24-9a96-e5325b5ba732, 97, 13588, No update data, 9g3qrm961nf1
Bird, MEX, f1641e00-b56b-4f3b-9170-003fd99e4ea5, 98, 13746, No update data, 9g3qrm961k23
Bird, MEX, b23dbaba-dbcd-43a3-b23b-ecb647b0bb64, 93, 12956, No update data, 9g3qrm91x8kj
Bird, MEX, 1f48fb27-d30a-48c6-95ce-f2a7ca904108, 99, 13904, No update data, 9g3qrm91rth0
Bird, MEX, 014b8522-2bcd-4615-8125-68b5497dd054, 73, 10354, No update data, 9g3qrm932jbw
Bird, MEX, 22b490a6-7536-43b4-922e-bf20a432a457, 84, 11534, No update data, 9g3qrnkkjuh0
Bird, MEX, e6c4d263-4245-427e-9d85-6efe15b04482, 70, 9853, No update data, 9g3qrm932k7s
Bird, MEX, ce805d97-d758-4f6e-aeb9-b728634e0348, 70, 9853, No update data, 9g3qrm939045
Bird, MEX, 4648b65d-a399-4a54-b06d-fedd051d440d, 73, 10354, No update data, 9g3qrm930rex
Bird, MEX, bedbcaf8-9dc5-40ef-a144-544d962ebfa4, 60, 7742, No update data, 9g3qrm9335f0
Bird, MEX, c46a5db9-e572-4f78-a8c6-034d7a81d5fd, 98, 13746, No update data, 9g3qrm933e7q
Bird, MEX, 0185de75-6f72-4a1e-a7e9-697ed31ecb2a, 72, 9638, No update data, 9g3qrm931p45
Bird, MEX, 8c3bbb45-954b-4824-be25-c5bec69281c7, 98, 13746, No update data, 9g3qrm933bn9
Bird, MEX, 5b01e6ac-57cf-4b5a-b862-1791418fb387, 82, 11218, No update data, 9g3qrnh045sw
Bird, MEX, 44f03615-2456-4b07-9647-05b816bdbf3c, 80, 10902, No update data, 9g3qrjmqfbg4
Bird, MEX, e959d710-cddc-44cc-8873-8e3f80f56718, 88, 12166, No update data, 9g3qrm24bz5b
Bird, MEX, fe9ce2e3-44f0-475f-b023-e17c5a6a0582, 85, 11692, No update data, 9g3qrm24czyw
Bird, MEX, 54ccb16a-d58a-466e-a20e-ab8651e043e3, 87, 12008, No update data, 9g3qrm2ssj6u
Bird, MEX, 0c6723af-3c09-47fa-8968-9f3c1630aa84, 82, 11857, No update data, 9g3qrm2s6ev0
Bird, MEX, 10f987de-cd02-40c6-93cd-1cbac04e129c, 96, 13430, No update data, 9g3qrjq4s3q5
Bird, MEX, 49bf7be6-8ec3-4699-9ee0-93a441712d18, 91, 12640, No update data, 9g3qrm2eve8g
Bird, MEX, 166d77bd-72e8-4521-a592-e6c58a988912, 97, 13588, No update data, 9g3qrmftbjb9
Bird, MEX, ce713cae-fb0e-4a68-8e30-43f5860d3efe, 67, 9352, No update data, 9g3qrnsu6qct
Bird, MEX, 39a959c4-225f-4f51-9388-3851f92703fd, 96, 14195, No update data, 9g3qrm9fg8xb
Bird, MEX, 387f2f3c-1139-4dae-9e95-45938b72aef6, 96, 14195, No update data, 9g3qrmftbtnv
Bird, MEX, b46b6ab6-a23a-401a-88c4-f35e88c976a0, 93, 13694, No update data, 9g3qrm9fsp70
Bird, MEX, 8af03c2f-c954-4c82-a578-6a6ac1de6e27, 97, 13588, No update data, 9g3qrm9fsj7h
Bird, MEX, e19ad9cd-d8a9-4613-9620-f3816d6edf34, 84, 12191, No update data, 9g3qrm9fu8s2
Bird, MEX, c94ef371-15a1-4e5c-8aca-ff77c3951907, 94, 13861, No update data, 9g3qrm9fsk0j
Bird, MEX, 0b5ed465-0d67-4ddc-9a2f-254998b5e699, 97, 13588, No update data, 9g3qrmft9jdp
Bird, MEX, 40ebf4ea-2c7e-4c4b-8944-ed613ad69869, 97, 13588, No update data, 9g3qrm9fs3n1
Bird, MEX, fdf46c44-51b8-449d-8d15-3fdbb6eecbd3, 96, 13430, No update data, 9g3qrm9fkq20
Bird, MEX, 9b99e586-078b-41d9-9505-0df93a54c01a, 79, 10744, No update data, 9g3qrjshvpk6
Bird, MEX, ed0f1586-7408-48c4-b4a9-a8e152df19a0, 65, 8532, No update data, 9g3qrn5tw0ph
Bird, MEX, 2be50b81-fb46-4226-8540-a0947d8587cb, 91, 13360, No update data, 9g3qrmd41qb3
Bird, MEX, 3068356b-477d-492b-a0bc-b41af7d595da, 94, 13861, No update data, 9g3qrmd41yb3
Bird, MEX, c113610a-a579-428d-9138-745c718a8e51, 91, 13360, No update data, 9g3qrmd4431y
Bird, MEX, 8260420b-6323-4d6a-9b78-4ac0b58a5e85, 92, 13527, No update data, 9g3qrmd1cvqx
Bird, MEX, 7e82a0ba-f656-4bd4-b6f5-c9ed35042943, 88, 12859, No update data, 9g3qrmd1cb82
Bird, MEX, bd27c487-031a-4170-8777-a9ce1e56b90a, 66, 8690, No update data, 9g3qrjnybvjh
Bird, MEX, 501742f4-0d86-43f6-8f13-57a355e65549, 71, 9480, No update data, 9g3qrm3sbntw
Bird, MEX, 5a9d8756-d9e5-4b47-aac0-56aa871b2d04, 40, 4582, No update data, 9g3qrm3s96t7
Bird, MEX, 22616b61-7937-4d4b-ac63-0456ebd220e2, 84, 11534, No update data, 9g3qrjnp3y83
Bird, MEX, 8130010e-4246-4a6e-adde-47773b5bc1cd, 83, 11376, No update data, 9g3qrjnp2njr
Bird, MEX, 2fe64eb9-8a16-4a7b-9081-851367052609, 79, 10744, No update data, 9g3qrm3tn3s2
Bird, MEX, a4ffe11d-1d85-4722-bb60-3c451994c602, 92, 12798, No update data, 9g3qrjjxy8f3
Bird, MEX, c31bee0a-f615-4d39-98e3-052b5398444a, 58, 7849, No update data, 9g3qrjpj0d2t
Bird, MEX, a9c5870c-d9b1-46e8-b250-f543a109c48d, 98, 13746, No update data, 9g3qrm3dbx08
Bird, MEX, d8baed10-c794-4ad8-810d-0f52e237c43a, 98, 13746, No update data, 9g3qrm36zf67
Bird, MEX, 5726f868-b3c8-409a-b211-64bc3610326e, 97, 13588, No update data, 9g3qrm3dchd1
Bird, MEX, b03b1fb4-9041-4336-93b5-647decf12e6a, 49, 6004, No update data, 9g3qrnsquc3p
Bird, MEX, 8c04db84-2982-411e-868e-448bc7d48333, 76, 10270, No update data, 9g3qxcyqme23
Bird, MEX, fefade75-5349-4cb9-903e-9bab3d06db7d, 49, 6004, No update data, 9g3qxczss78t
Bird, MEX, 624185ad-6a61-48a1-8d24-50b836d23e1b, 48, 5846, No update data, 9g3qxczq5wx7
Bird, MEX, ddfd1500-a3ec-4afa-9259-b06911384a81, 73, 9796, No update data, 9g3qxf5zz0ek
Bird, MEX, d96ce402-e456-4a64-8847-53968cdf346f, 46, 5530, No update data, 9g3qxfmd9uq1
Bird, MEX, 507c85af-6b8d-47a1-b9d9-eea8fc0d6e4f, 54, 6794, No update data, 9g3qxfpz4kz8
Bird, MEX, a4cd85de-867f-4732-b3a8-5c2635dbc49c, 46, 5530, No update data, 9g3w841jwu87
Bird, MEX, 433e6897-76f9-493a-a93d-c1b09cf34a81, 54, 7181, No update data, 9g3w81u9pehy
Bird, MEX, 8ba13f38-d638-40ab-a05c-a12f8ebaf3f5, 74, 9954, No update data, 9g3w81v2kdk5
Bird, MEX, c0e07d66-9eea-4965-b5ab-f809052a395a, 70, 9322, No update data, 9g3w81z19yy2
Bird, MEX, d773b291-304c-40eb-8741-10c951a86a55, 54, 6794, No update data, 9g3qrkv2zvz2
Bird, MEX, adc6ae4f-52d7-42a6-9fef-bbe285c4ae20, 79, 10744, No update data, 9g3qrkv1gtry
Bird, MEX, 97d89fc4-5db0-49b2-bbeb-6f0b18444e60, 46, 5530, No update data, 9g3qr7usfh5t
Bird, MEX, ae695be3-0075-4edb-a83a-94c3639e67f3, 45, 5372, No update data, 9g3qrs3qqbvv
Bird, MEX, 2f732cc2-7a1b-49ce-97fe-a751bc3de2bb, 35, 3792, No update data, 9g3qrs3qrr1h
Bird, MEX, 8971dda7-0053-447d-98ed-28e335e65b24, 73, 10354, No update data, 9g3qr7u521be
Bird, MEX, cd6d60f8-065d-4d45-85d8-b6938fd23b24, 87, 12008, No update data, 9g3qr7u132bm
Bird, MEX, 88d3975c-91af-4afb-a117-d48ac7438e86, 85, 11692, No update data, 9g3qr7u11fqs
Bird, MEX, 6a72ef24-50af-4d2e-9c8f-6c6beb5ca817, 80, 10902, No update data, 9g3qrk4epxk5
Bird, MEX, 426c774c-cea2-49fa-b93b-7afb6a8e0c73, 51, 6680, No update data, 9g3qrk4er2bv
Bird, MEX, 21498960-6c2d-49e6-8acf-de435e204c2b, 72, 9638, No update data, 9g3qrk6d1r06
Bird, MEX, bb688337-d493-4fb0-83ff-c7a8c12aa7a9, 82, 11218, No update data, 9g3qrm5u0r7u
Bird, MEX, 0def99cf-d16d-4a87-a186-300073501e01, 75, 10112, No update data, 9g3qrm5u2pjt
Bird, MEX, 334dce22-994c-4947-99df-84961b8ad3c7, 51, 6320, No update data, 9g3qrk46fqcz
Bird, MEX, 6cd1f77f-9e85-4d93-b66d-4c0c709f8051, 45, 5372, No update data, 9g3qrmhnccwx
Bird, MEX, d0066651-47ea-4a6e-840b-f63c5f32ba04, 89, 12324, No update data, 9g3qrmqjvrrf
Bird, MEX, f54b28ff-593b-47e8-9a43-77b9131da16d, 44, 5214, No update data, 9g3qrmmyne4d
Bird, MEX, 1f9e2f30-e336-4d3d-ac28-b23f50927005, 90, 12482, No update data, 9g3qrkf0q59p
Bird, MEX, 1be2227c-68d1-460d-83a5-a46ca069665a, 76, 10270, No update data, 9g3qrmqn781c
Bird, MEX, 4446693f-2397-4602-9e41-12a0524764f1, 72, 10187, No update data, 9g3qrmk71x7t
Bird, MEX, fdb6742c-1e1d-44e5-b2f1-fef8bf1eebcf, 65, 8532, No update data, 9g3qr7f3c06n
Bird, MEX, d120ebb2-5a80-49f8-a30d-7c276b94cd57, 75, 10112, No update data, 9g3qrmktt3dv
Bird, MEX, 34167d83-910b-4f8b-a30c-bbd05cdbb9e6, 51, 6320, No update data, 9g3qr7f1tgu1
Bird, MEX, c613264f-55a8-48a5-8d80-6849b5c50189, 57, 7268, No update data, 9g3qrt3979wf
Bird, MEX, 26103592-0d03-4677-82d8-78f6c0cbca8d, 74, 9954, No update data, 9g3qrt3hk680
Bird, MEX, 82a3f6ab-c557-4a0c-bd3c-775835d7f577, 72, 9638, No update data, 9g3qrm41x8kj
Bird, MEX, 1a05c7bc-85b1-47d8-a9d7-7c09c151bef5, 90, 13193, No update data, 9g3qrm4xh070
Bird, MEX, cad44891-745e-4bac-be2f-0b23b26e747b, 60, 8183, No update data, 9g3qrm4wgs1x
Bird, MEX, 471cdfda-76c5-4984-b14c-2b1821fe52a1, 94, 13114, No update data, 9g3qrm4xhqy1
Bird, MEX, fa7f91dc-708f-4edd-95f4-7c58d6a1d1a9, 90, 13193, No update data, 9g3qrm7t4q3z
Bird, MEX, f9e07e9d-7bdc-4c0c-8517-b9a3706a056f, 90, 13193, No update data, 9g3qrm7t0syv
Bird, MEX, c150874f-23d4-4a14-984c-049219b56728, 88, 12859, No update data, 9g3qrm7t2b5c
Bird, MEX, bce122a8-4003-4eb5-8513-a3b1cd77f8cb, 97, 14362, No update data, 9g3qrm7td0ex
Bird, MEX, ec0fd5d2-4e1e-4857-bb78-ecc0fd57b239, 97, 14362, No update data, 9g3qrm7t8ggf
Bird, MEX, 2be76e51-8f2d-4f79-90df-c7ad61867216, 99, 13904, No update data, 9g3qrkc6mrzc
Bird, MEX, 1b8e53fa-edd8-488c-8c72-f0782412b568, 92, 12798, No update data, 9g3qrkc6hdh7
Bird, MEX, fa564e5b-bd6b-4413-b8f5-4a52f0fdb436, 76, 10270, No update data, 9g3qrkc6kbcq
Bird, MEX, 2e06d585-a3fa-4499-ad2a-1e17920e3c59, 88, 12859, No update data, 9g3qrkc6szc7
Bird, MEX, 33bb3e40-73b0-45ca-96f7-1c9cf7cfe9a3, 92, 12798, No update data, 9g3qrkc6smn4
Bird, MEX, 4f45d79b-2e81-4704-8e0c-491cb1a69059, 92, 12798, No update data, 9g3qrkc6ebku
Bird, MEX, 51efb51f-5bef-4a0b-8a1a-e231cb91a6b1, 83, 11376, No update data, 9g3qrm69e89x
Bird, MEX, 59e9da0f-8f97-4ada-b77f-bb1a39cf637c, 79, 10744, No update data, 9g3qrm1f6w81
Bird, MEX, f7074314-5738-4b9e-9368-45727b976b00, 72, 9638, No update data, 9g3qrkchr6z4
Bird, MEX, a55068d0-98e4-43c2-8020-d3f8b8f927a4, 99, 13904, No update data, 9g3qrm7rde81
Bird, MEX, c34f5592-d798-4216-84f9-b9866e47858b, 98, 13746, No update data, 9g3qrm7rgfsv
Bird, MEX, 843087ca-7338-4d85-be2b-1e0a3091cda2, 98, 13746, No update data, 9g3qrm7rd7cf
Bird, MEX, 045605d6-92b1-434f-a6b0-09e19313ca7b, 91, 13360, No update data, 9g3qrm7rgd19
Bird, MEX, 37cba828-0283-4f3a-b313-063c5f61c7e2, 85, 12358, No update data, 9g3qrm7rg00q
Bird, MEX, 4c32d09f-3807-471a-843e-090ed1732b10, 92, 13527, No update data, 9g3qrm7rfb5q
Bird, MEX, 44879c60-713e-4dec-a2cd-5109c1d27414, 92, 13527, No update data, 9g3qrm7rg4q7
Bird, MEX, 40398597-58a4-4062-b2e1-fa0c6ac14ffd, 92, 12798, No update data, 9g3qrkc19nd5
Bird, MEX, 9c0c4e8f-39c4-46bb-ab59-31a62571b6af, 18, 1169, No update data, 9g3qrkc18zgg
Bird, MEX, a7e8f439-f12f-4497-81be-216480d0fa4e, 85, 12358, No update data, 9g3qrkc1ch4n
Bird, MEX, cf0e3d00-1a1e-4dd8-90df-a2d40d67fb15, 94, 13861, No update data, 9g3qrme24be6
Bird, MEX, ade5e97b-ebde-403e-a5aa-9443ad0da7ba, 97, 13588, No update data, 9g3qrkc1bk5w
Bird, MEX, 1aa8422d-8595-4534-8767-6ec78641cee9, 80, 10902, No update data, 9g3qrme2bgeg
Bird, MEX, 39834c74-86ed-4a16-ba7e-55eb7d2f63b1, 97, 14362, No update data, 9g3qrmshkh7h
Bird, MEX, 12e2fe21-97f4-4e9b-a56b-f7dcd8f203d4, 88, 12859, No update data, 9g3qrmshegug
Bird, MEX, d2afeceb-9d3c-4863-83d2-165f9685c9fa, 83, 12024, No update data, 9g3qrmshewrf
Bird, MEX, 9446fc29-d2f2-496e-b352-9cd4969530e8, 88, 12859, No update data, 9g3qrmshep22
Bird, MEX, 369150b9-875a-4b41-9945-be1a4ea4a5a1, 65, 8532, No update data, 9g3qrme1rxkp
Bird, MEX, 0988bdd2-26e0-4808-8c79-0688c8e7d946, 94, 13114, No update data, 9g3qrkbfbw0d
Bird, MEX, 0ede44d8-7fd9-46da-a096-1056e804e641, 99, 13904, No update data, 9g3qrme4ne4d
Bird, MEX, 8b7c8360-f943-4552-8f31-30b962b72d0b, 96, 13430, No update data, 9g3qrme4n7h6
Bird, MEX, aab2556f-5bf1-4b2e-b174-99a25a5b3a24, 98, 13746, No update data, 9g3qrme4ntd9
Bird, MEX, 0da654ce-3512-4c14-95e0-aee9f42a40b4, 96, 13430, No update data, 9g3qrme4r32c
Bird, MEX, 4deed44e-b831-47d5-b4c8-3e2dc8e7ec76, 93, 12956, No update data, 9g3qrkbg04mm
Bird, MEX, 1a6f3f3b-d6dc-4299-ac97-9dba4b65aac9, 97, 13588, No update data, 9g3qrme4nw6x
Bird, MEX, 69184104-55ef-46da-8c36-2b09bb749843, 92, 12798, No update data, 9g3qrkbg048x
Bird, MEX, 23bb7a15-86d6-4759-9220-dc67f7ac97b9, 94, 13114, No update data, 9g3qrkbg0jbd
Bird, MEX, b38ed400-4e0d-4991-9d2c-9e584f0aa64b, 99, 13904, No update data, 9g3qrkber9k0
Bird, MEX, 8abd70f2-cf7e-4ae5-b2f2-68e9c6a104ee, 93, 12956, No update data, 9g3qrkbersk5
Bird, MEX, e9bc84ce-d822-429b-a4e2-06a23fb32af0, 94, 13114, No update data, 9g3qrkbepr0f
Bird, MEX, 50ad6d5b-e418-49e1-bda1-5c26e567985c, 92, 12798, No update data, 9g3qrkbejcu1
Bird, MEX, 4521d046-9833-459e-8b52-5f7c13afcc7d, 96, 13430, No update data, 9g3qrme47qus
Bird, MEX, 0531e298-8d5f-47d9-b496-99d7fe665e9a, 99, 13904, No update data, 9g3qrme4tpus
Bird, MEX, 65a77394-10f8-455f-8dc2-7c74a3f85c73, 42, 4898, No update data, 9g3qrkbduxk6
Bird, MEX, bec8ff86-6d80-4d81-8347-c6cdc84a3f52, 51, 6680, No update data, 9g3qrkbehg9m
Bird, MEX, d785deba-e56d-44fb-a0cc-1d5ba1dce66b, 100, 14062, No update data, 9g3qrme4ewxu
Bird, MEX, b038e73c-f286-4bc4-b24e-cf55aaeb6662, 93, 12956, No update data, 9g3qrkbehthr
Bird, MEX, 5dffad8d-30f0-43d1-b539-68afd98e8993, 98, 13746, No update data, 9g3qrme4uknr
Bird, MEX, d17a6dd2-3721-4106-860a-5e5428fbe9b6, 89, 12324, No update data, 9g3qrme4f8t0
Bird, MEX, 8afc1e1b-9580-41b5-91df-01cde059e309, 87, 12692, No update data, 9g3qrkbeu9sr
Bird, MEX, 08e7cbbd-b194-435c-8c55-746affa2b550, 80, 10902, No update data, 9g3qrm38ftjj
Bird, MEX, d0beaa38-2e9d-4588-85dc-2955ca62c8e9, 93, 12956, No update data, 9g3qrkbegjnk
Bird, MEX, 1bfb160c-6cfb-4999-8873-6f18611f822c, 96, 13430, No update data, 9g3qrm0fr7ph
Bird, MEX, 05e2b5de-af4f-4d6e-98f5-95873c6743d2, 63, 8216, No update data, 9g3qr73gbm7t
Bird, MEX, f98451f5-f199-443f-bc51-697564666377, 93, 9676, No update data, 9g3qrmet8fgv
Bird, MEX, 99b16a6d-3522-4475-8782-73472b4771d6, 91, 13360, No update data, 9g3qrmet9h4j
Bird, MEX, 69a8dd63-3b93-4f9e-ac5d-0eff792533b8, 97, 13588, No update data, 9g3qrmet848e
Bird, MEX, ab246f26-5f73-4dc9-8f18-42c839e243a2, 97, 14362, No update data, 9g3qrmet8m5f
Bird, MEX, c0fe1b03-bcf5-436f-a8b3-0df4ebad4766, 96, 14195, No update data, 9g3qrmetbdwv
Bird, MEX, fa9bab13-48c3-4136-a8b9-349f4284971a, 91, 13360, No update data, 9g3qrmetcj6p
Bird, MEX, fdb98c72-4de2-4bec-85d8-01b148b91fdb, 83, 11376, No update data, 9g3qrmd9uj5j
Bird, MEX, 05708ec8-7f3e-4fb2-b5e9-79b46ef933e7, 57, 7268, No update data, 9g3qrm1r2tyv
Bird, MEX, af76bb47-f9ce-4f93-ae1f-cf6e72f1b362, 91, 13360, No update data, 9g3qrmememks
Bird, MEX, 05e1e739-2621-441b-962b-677608860b68, 90, 13193, No update data, 9g3qrmew2x8b
Bird, MEX, e7cf59b0-768c-49b6-8032-098c1a643c82, 93, 13694, No update data, 9g3qrmeqrsh4
Bird, MEX, f5a0e185-a84a-4a3f-b7b6-d10fb8d4ef79, 82, 11857, No update data, 9g3qrmemdxvh
Bird, MEX, 9159fdb4-7bb3-447c-b9f1-7099b9971156, 88, 12859, No update data, 9g3qrmew2n28
Bird, MEX, 79c6d2c3-01b2-4c1a-a7cb-420d3b9f20d9, 85, 12358, No update data, 9g3qrmemg4wm
Bird, MEX, 7b68ff00-f64a-46ea-9d30-596f3ed3770a, 98, 13746, No update data, 9g3qrm3d9eg6
Bird, MEX, 41d09a36-ae83-49d1-ab3c-6041aa4225c8, 92, 13527, No update data, 9g3qrmeqrtsh
Bird, MEX, 0a11d52c-a548-47b6-b207-5a68baf94607, 92, 13527, No update data, 9g3qrmeqrk2u
Bird, MEX, 71e32e6a-31bb-4767-b6b6-6d3f2f1d3954, 100, 14863, No update data, 9g3qrmemf31u
Bird, MEX, 9dbb8d37-8eec-41d8-8d42-da22c0d7a8a3, 98, 14529, No update data, 9g3qrmeqqe4s
Bird, MEX, 6115e0fb-04e5-4977-9aaf-8a350785aa39, 93, 13694, No update data, 9g3qrmemf47e
Bird, MEX, d5c6bbb1-7b56-493b-a2e8-e000f096d38a, 97, 13588, No update data, 9g3qrm3d9j44
Bird, MEX, 4c9b8bb4-622a-48e2-9d03-3d7e5463bffc, 93, 13694, No update data, 9g3qrmeqmt0c
Bird, MEX, 033184b6-891f-4590-a4ab-42ab9a2dfe60, 97, 13588, No update data, 9g3qrm3db8yc
Bird, MEX, e4121c64-ea6c-48b7-ad9a-dcb53a7a798f, 96, 13430, No update data, 9g3qrmeq5x1e
Bird, MEX, 2174d982-0bbf-453a-b37e-27a7fc181963, 83, 11376, No update data, 9g3qrkbjpheg
Bird, MEX, b2f66f39-bab5-4a77-83b6-1ced403036a7, 51, 6320, No update data, 9g3qrm0y3j61
Bird, MEX, 73bcc951-760e-43f8-b0e2-63cdc2485376, 45, 5372, No update data, 9g3qrst0v8y3
Bird, MEX, 661b7d1f-9c1d-483e-87a2-e4f3b00e4b88, 94, 13114, No update data, 9g3qrhzgtdtf
Bird, MEX, 22d85d2f-0605-4665-bdc6-6a667f1f7742, 44, 5214, No update data, 9g3qr71sejyq
Bird, MEX, 485b00f1-11c8-4a74-b418-5f422e3eabfb, 71, 9480, No update data, 9g3qr5zhbebe
Bird, MEX, 0275247e-d8a4-4354-9ea2-73d1af9a675c, 48, 5846, No update data, 9g3qrhq8wkh7
Bird, MEX, 450aa186-d688-46e6-98fd-0da18c36637a, 63, 8216, No update data, 9g3qrjp48yth
Bird, MEX, 7ca2c1f0-861d-40e2-941d-3145426d2166, 65, 8532, No update data, 9g3qrhn5s9s7
Bird, MEX, 4466a0a6-8655-49cc-8237-ae3770cce78e, 82, 11218, No update data, 9g3qrhwngt3w
Bird, MEX, ed4892a2-4288-4567-b0af-77a9acb33680, 33, 3476, No update data, 9g3qr5qtupdf
Bird, MEX, fd5a2837-3e18-416e-8a88-19bd4403f0b4, 72, 9638, No update data, 9g3qx65jhmqk
Bird, MEX, 6ccde440-606d-4c2a-b861-e494878c4a7a, 56, 7110, No update data, 9g3qrhkkkb95
Bird, MEX, 94a34ee2-e516-407e-8f1b-98eb84c9e7e1, 88, 12166, No update data, 9g3qrhkx47cw
Bird, MEX, 793f7d33-243b-480f-b3a3-2f221a376d94, 54, 6794, No update data, 9g3qrjjb4qpv
Bird, MEX, 95da4ad1-8339-4661-aad1-20a437f9b28f, 90, 12482, No update data, 9g3qrjnjthhk
Bird, MEX, eb24dbdb-add7-4f69-8223-1c272735bb7b, 73, 9796, No update data, 9g3qrj5b8qee
Bird, MEX, 2f812020-c4d8-4e34-b569-82c573395caf, 88, 12166, No update data, 9g3qrjhz4k9e
Bird, MEX, 36930ce4-ff02-4a05-bd94-35e3a3eb3618, 71, 9480, No update data, 9g3qrjk15wrx
Bird, MEX, 8f7ab418-2c00-4ad2-b27c-620284e5c12b, 79, 10744, No update data, 9g3qrj36m2fw
Bird, MEX, 84261030-0cf3-4764-a8bb-897d59a84907, 60, 7742, No update data, 9g3qrj92g411
Bird, MEX, 9e734a02-7564-48fd-9bd7-33c4ca724f1b, 89, 12324, No update data, 9g3qrj9zrkqu
Bird, MEX, a3d57401-baef-4043-a987-ca7939d016b3, 49, 6004, No update data, 9g3qrj9yznex
Bird, MEX, c2d82507-c8a5-457b-a2e6-d3070fc41652, 87, 12008, No update data, 9g3qrj9zpwjj
Bird, MEX, b3174f69-fcd6-4e94-8eca-28a1533e1048, 60, 8183, No update data, 9g3qrjdp3rjn
Bird, MEX, 90f9e687-cd7b-4f5a-acf5-3ff76b574f3c, 63, 8216, No update data, 9g3qrj98j98b
Bird, MEX, 143bf6ce-40fb-433f-a8b9-e60e8fafac0b, 45, 5372, No update data, 9g3qrjfzbusc
Bird, MEX, f27921cb-e5bb-4029-8d0a-7200268dbb19, 47, 5688, No update data, 9g3qrjfzcy9r
Bird, MEX, 3659c8df-bbad-4607-90af-3bedaa7c491c, 76, 10855, No update data, 9g3qrn5jysd6
